"REACTOME_DOWNSTREAM_TCR_SIGNALING"	"http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_DOWNSTREAM_TCR_SIGNALING.html"	"HLA-DQB1"	"HLA-DRB1"	"HLA-DRB3"	"CD247"	"NFKBIA"	"UBE2V1"	"NFKB1"	"HLA-DMB"	"HLA-DMA"	"PTEN"	"TRB@"	"MAP3K7"	"PDPK1"	"PIK3CA"	"HLA-DRB5"	"CD4"	"INPP5D"	"HLA-DPB1"	"TRAF6"	"HLA-DOA"	"HLA-DOB"	"PIK3R1"	"CHUK"	"PIK3R2"	"BCL10"	"CD3G"	"CD3D"	"PIK3CB"	"CD3E"	"TRBV12-3"	"RELA"	"MALT1"	"TRBC1"	"TRA@"	"HLA-DQA2"	"TAB2"	"TRAT1"	"HLA-DQA1"	"UBE2N"	"PRKCQ"	"CARD11"	"LCK"	"IKBKG"	"RIPK2"	"HLA-DPA1"	"IKBKB"	"HLA-DRA"																																																																																																																																																																																																																																																																																																																																																																																																																	
"REACTOME_DUAL_INCISION_REACTION_IN_GG_NER"	"http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_DUAL_INCISION_REACTION_IN_GG_NER.html"	"RAD23B"	"CCNH"	"DDB1"	"GTF2H4"	"GTF2H3"	"CDK7"	"GTF2H2"	"RPA3"	"GTF2H1"	"RPA1"	"RPA2"	"MNAT1"	"XPA"	"ERCC5"	"XPC"	"DDB2"	"ERCC3"	"ERCC4"	"ERCC1"	"ERCC2"																																																																																																																																																																																																																																																																																																																																																																																																																																												
"REACTOME_DUAL_INCISION_REACTION_IN_TC_NER"	"http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_DUAL_INCISION_REACTION_IN_TC_NER.html"	"POLR2H"	"POLR2G"	"POLR2F"	"POLR2E"	"POLR2L"	"POLR2K"	"POLR2J"	"POLR2I"	"POLR2D"	"XAB2"	"POLR2C"	"POLR2B"	"POLR2A"	"ERCC8"	"ERCC5"	"ERCC6"	"TCEA1"	"ERCC3"	"ERCC4"	"ERCC1"	"ERCC2"	"CCNH"	"GTF2H4"	"GTF2H3"	"CDK7"	"GTF2H2"	"GTF2H1"	"MNAT1"																																																																																																																																																																																																																																																																																																																																																																																																																																				
"REACTOME_E2F_ENABLED_INHIBITION_OF_PRE_REPLICATION_COMPLEX_FORMATION"	"http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_E2F_ENABLED_INHIBITION_OF_PRE_REPLICATION_COMPLEX_FORMATION.html"	"CCNB1"	"CDK1"	"MCM8"	"ORC2L"	"ORC3L"	"ORC4L"	"ORC6L"	"ORC5L"	"CDC25A"	"ORC1L"																																																																																																																																																																																																																																																																																																																																																																																																																																																						
"REACTOME_E2F_MEDIATED_REGULATION_OF_DNA_REPLICATION"	"http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_E2F_MEDIATED_REGULATION_OF_DNA_REPLICATION.html"	"E2F1"	"E2F2"	"E2F3"	"SOX2"	"POLA1"	"POLA2"	"TK2"	"CDT1"	"PRIM1"	"CCNE1"	"TYMS"	"CDC45"	"MCM8"	"ORC2L"	"ORC4L"	"POU5F1"	"PRIM2"	"ORC6L"	"FBXO5"	"CCNA1"	"TFDP1"	"CDC6"	"CDK1"	"NANOG"	"RB1"	"CDC25A"	"ORC1L"	"CCNB1"	"ORC3L"	"DHFR"	"RRM2"	"PCNA"	"ORC5L"																																																																																																																																																																																																																																																																																																																																																																																																																															
"REACTOME_E2F_TRANSCRIPTIONAL_TARGETS_AT_G1_S"	"http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_E2F_TRANSCRIPTIONAL_TARGETS_AT_G1_S.html"	"E2F1"	"CDC6"	"CDK1"	"E2F2"	"NANOG"	"E2F3"	"SOX2"	"POLA1"	"TK2"	"CDC25A"	"ORC1L"	"CDT1"	"CCNE1"	"TYMS"	"CDC45"	"DHFR"	"POU5F1"	"RRM2"	"PCNA"	"FBXO5"	"CCNA1"	"TFDP1"																																																																																																																																																																																																																																																																																																																																																																																																																																										
"REACTOME_EGFR_DOWNREGULATION"	"http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_EGFR_DOWNREGULATION.html"	"EGFR"	"CLTA"	"GRB2"	"ARHGEF7"	"AP2S1"	"STAM2"	"CBL"	"EPS15L1"	"CLTC"	"EPS15"	"CDC42"	"SPRY2"	"AP2B1"	"SPRY1"	"AP2A2"	"AP2A1"	"SH3KBP1"	"HGS"	"STAM"	"UBB"	"EGF"	"EPN1"	"SH3GL2"	"AP2M1"																																																																																																																																																																																																																																																																																																																																																																																																																																								
"REACTOME_EICOSANOID_LIGAND_BINDING_RECEPTORS"	"http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_EICOSANOID_LIGAND_BINDING_RECEPTORS.html"	"PTGER1"	"PTGER2"	"PTGER3"	"PTGER4"	"CYSLTR1"	"CYSLTR2"	"PTGFR"	"PTGIR"	"OXER1"	"LTB4R"	"GPR44"	"PTGDR"	"LTB4R2"	"TBXA2R"	"GPR17"																																																																																																																																																																																																																																																																																																																																																																																																																																																	
"REACTOME_ELECTRON_TRANSPORT_CHAIN"	"http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_ELECTRON_TRANSPORT_CHAIN.html"	"UQCRC2"	"UQCRC1"	"CYC1"	"NDUFAB1"	"COX5A"	"UQCRFS1"	"COX5B"	"UQCRQ"	"NDUFS7"	"NDUFS6"	"NDUFS5"	"UQCR10"	"NDUFS4"	"UQCR11"	"NDUFS8"	"NDUFS3"	"NDUFS2"	"NDUFS1"	"ND1"	"NDUFB11"	"NDUFB10"	"ND4"	"ND5"	"ND2"	"CYCS"	"ND3"	"NDUFC2"	"NDUFA13"	"COX4I1"	"NDUFC1"	"NDUFA10"	"NDUFA12"	"NDUFA11"	"COX6C"	"UQCRH"	"UQCRB"	"NDUFB3"	"NDUFB4"	"NDUFB5"	"NDUFB6"	"NDUFB7"	"NDUFB8"	"NDUFB9"	"COX7B"	"COX7C"	"COX7A2L"	"NDUFB1"	"NDUFB2"	"COX6B1"	"ETFDH"	"ND6"	"ETFB"	"ETFA"	"NDUFA4"	"NDUFA5"	"NDUFA2"	"NDUFA3"	"NDUFA8"	"NDUFA9"	"NDUFA6"	"COX8A"	"NDUFA7"	"NDUFA1"	"SDHA"	"NDUFV3"	"SDHB"	"ND4L"	"COX3"	"COX2"	"NDUFV1"	"SDHC"	"COX1"	"NDUFV2"	"SDHD"	"COX6A1"																																																																																																																																																																																																																																																																																																																																																																																					
"REACTOME_ELONGATION_AND_PROCESSING_OF_CAPPED_TRANSCRIPTS"	"http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_ELONGATION_AND_PROCESSING_OF_CAPPED_TRANSCRIPTS.html"	"NCBP2"	"NCBP1"	"U2AF2"	"SNRPD3"	"SNRPD1"	"RBM5"	"SNRPD2"	"SFRS6"	"SFRS7"	"SFRS4"	"SFRS5"	"DDX23"	"DHX38"	"RBM8A"	"CLP1"	"DNAJC8"	"SFRS9"	"U2AF1"	"SRRM1"	"LSM2"	"SUPT5H"	"CCAR1"	"PABPN1"	"SNRPA1"	"SF3B14"	"EFTUD2"	"MAGOH"	"PTBP1"	"HNRNPA2B1"	"SFRS1"	"HNRNPR"	"SFRS3"	"HNRNPU"	"SFRS2"	"PCF11"	"SNRPB"	"RDBP"	"SNRPA"	"SNRPF"	"SNRPE"	"SNRPG"	"FUS"	"NHP2L1"	"ELL"	"SNRPB2"	"TH1L"	"HNRNPA3"	"HNRNPL"	"HNRNPM"	"HNRNPK"	"METTL3"	"HNRNPF"	"CDC40"	"HNRNPD"	"HNRNPC"	"SFRS11"	"DHX9"	"CSTF3"	"CSTF2"	"RNPS1"	"WHSC2"	"HNRNPA1"	"RBMX"	"HNRNPA0"	"HNRNPH2"	"UPF3B"	"GTF2F1"	"GTF2F2"	"SUPT16H"	"SMC1A"	"HNRNPH1"	"CSTF1"	"CCNT2"	"CCNT1"	"YBX1"	"PCBP1"	"PCBP2"	"NFX1"	"CCNH"	"GTF2H4"	"CDK9"	"GTF2H3"	"CDK7"	"PRPF4"	"GTF2H2"	"GTF2H1"	"COBRA1"	"PRPF6"	"SNRNP200"	"CPSF7"	"THOC4"	"SNRNP40"	"CPSF3"	"CTDP1"	"CPSF2"	"CPSF1"	"POLR2H"	"POLR2G"	"POLR2F"	"POLR2E"	"POLR2L"	"POLR2K"	"POLR2J"	"POLR2I"	"POLR2D"	"SF3B5"	"SF3B4"	"POLR2C"	"SF3B3"	"POLR2B"	"SF3B2"	"POLR2A"	"SF4"	"SF3B1"	"CD2BP2"	"PRPF8"	"NUDT21"	"TCEA1"	"SNRNP70"	"SUPT4H1"	"ERCC3"	"ERCC2"	"SSRP1"	"SF3A2"	"SF3A1"	"SF3A3"	"MNAT1"	"PAPOLA"	"HNRNPUL1"	"TCEB2"	"TCEB3"	"PHF5A"	"TCEB1"	"TXNL4A"																																																																																																																																																																																																																																																																																																																										
"REACTOME_ENDOGENOUS_STEROLS"	"http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_ENDOGENOUS_STEROLS.html"	"CYP1B1"	"CYP46A1"	"CYP11A1"	"CYP51A1"	"CYP21A2"	"CYP11B1"	"CYP11B2"	"CYP7B1"	"CYP17A1"	"CYP39A1"	"CYP27A1"	"CYP7A1"	"CYP8B1"	"CYP19A1"																																																																																																																																																																																																																																																																																																																																																																																																																																																		
"REACTOME_ERK_MAPK_TARGETS"	"http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_ERK_MAPK_TARGETS.html"	"PPP2R1B"	"MEF2C"	"PPP2R1A"	"MEF2A"	"PPP2R5D"	"ELK1"	"MAPK11"	"RPS6KA5"	"DUSP4"	"MAPK1"	"DUSP3"	"RPS6KA3"	"RPS6KA1"	"RPS6KA2"	"MAPK14"	"PPP2CA"	"PPP2CB"	"MAPK3"	"MAPK7"	"DUSP7"	"DUSP6"																																																																																																																																																																																																																																																																																																																																																																																																																																											
"REACTOME_EXTENSION_OF_TELOMERES"	"http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_EXTENSION_OF_TELOMERES.html"	"POLA1"	"POLA2"	"RPA3"	"RPA1"	"PRIM1"	"RPA2"	"POLE2"	"DKC1"	"PRIM2"	"FEN1"	"TERT"	"LIG1"	"POLE"	"POLD3"	"RFC5"	"POLD4"	"DNA2"	"RFC3"	"RFC4"	"RFC1"	"RFC2"	"WRAP53"	"POLD1"	"POLD2"	"PCNA"	"RUVBL2"	"RUVBL1"	"NHP2"																																																																																																																																																																																																																																																																																																																																																																																																																																				
"REACTOME_FACILITATIVE_NA_INDEPENDENT_GLUCOSE_TRANSPORTERS"	"http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_FACILITATIVE_NA_INDEPENDENT_GLUCOSE_TRANSPORTERS.html"	"SLC2A12"	"SLC2A8"	"SLC2A9"	"SLC2A7"	"SLC2A10"	"SLC2A6"	"SLC2A11"	"SLC2A5"	"SLC2A4"	"SLC2A3"	"SLC2A2"	"SLC2A1"																																																																																																																																																																																																																																																																																																																																																																																																																																																				
"REACTOME_FANCONI_ANEMIA_PATHWAY"	"http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_FANCONI_ANEMIA_PATHWAY.html"	"C17ORF70"	"BRCA2"	"BRCA1"	"FANCL"	"FANCM"	"FANCD2"	"FANCI"	"FANCE"	"FANCF"	"FANCG"	"UBB"	"PALB2"	"FANCA"	"C19ORF40"	"FANCB"	"UBE2T"	"FANCC"																																																																																																																																																																																																																																																																																																																																																																																																																																															
"REACTOME_FGFR_LIGAND_BINDING_AND_ACTIVATION"	"http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_FGFR_LIGAND_BINDING_AND_ACTIVATION.html"	"FGF19"	"FGF6"	"FGFR2"	"FGF18"	"FGF5"	"FGFR1"	"FGF8"	"FGFR4"	"FGF7"	"FGFR3"	"FGF9"	"GRB2"	"FGF17"	"FGF16"	"FGF10"	"SDC2"	"FRS3"	"FGF1"	"FRS2"	"FGF2"	"FGF3"	"FGF4"	"KL"	"CBL"	"FGF23"	"FGF22"	"FGF20"																																																																																																																																																																																																																																																																																																																																																																																																																																					
"REACTOME_FORMATION_AND_MATURATION_OF_MRNA_TRANSCRIPT"	"http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_FORMATION_AND_MATURATION_OF_MRNA_TRANSCRIPT.html"	"NCBP2"	"NCBP1"	"RNMT"	"SNRPD3"	"U2AF2"	"SNRPD1"	"RBM5"	"SNRPD2"	"TBP"	"SFRS6"	"SFRS7"	"GTF2E1"	"SFRS4"	"GTF2E2"	"SFRS5"	"DHX38"	"DDX23"	"RBM8A"	"CLP1"	"DNAJC8"	"SFRS9"	"U2AF1"	"SRRM1"	"LSM2"	"SUPT5H"	"CCAR1"	"PABPN1"	"SNRPA1"	"SF3B14"	"TAF4B"	"MAGOH"	"EFTUD2"	"PTBP1"	"HNRNPA2B1"	"SFRS1"	"HNRNPR"	"SFRS3"	"HNRNPU"	"SFRS2"	"PCF11"	"SNRPB"	"RDBP"	"SNRPA"	"SNRPF"	"SNRPE"	"SNRPG"	"FUS"	"NHP2L1"	"ELL"	"SNRPB2"	"TH1L"	"HNRNPA3"	"HNRNPL"	"HNRNPM"	"HNRNPK"	"METTL3"	"HNRNPF"	"CDC40"	"HNRNPD"	"TAF9"	"HNRNPC"	"SFRS11"	"TAF1"	"DHX9"	"CSTF3"	"TAF4"	"CSTF2"	"TAF6"	"TAF5"	"RNPS1"	"WHSC2"	"HNRNPA1"	"RBMX"	"HNRNPA0"	"UPF3B"	"HNRNPH2"	"GTF2F1"	"GTF2F2"	"SUPT16H"	"HNRNPH1"	"SMC1A"	"CSTF1"	"CCNT2"	"CCNT1"	"YBX1"	"RNGTT"	"GTF2A1"	"PCBP1"	"PCBP2"	"GTF2A2"	"NFX1"	"CCNH"	"GTF2H4"	"CDK9"	"GTF2H3"	"CDK7"	"PRPF4"	"GTF2B"	"GTF2H2"	"GTF2H1"	"COBRA1"	"PRPF6"	"TAF11"	"TAF10"	"TAF13"	"TAF12"	"SNRNP200"	"CPSF7"	"THOC4"	"SNRNP40"	"CPSF3"	"CTDP1"	"CPSF2"	"CPSF1"	"POLR2H"	"POLR2G"	"POLR2F"	"POLR2E"	"POLR2L"	"POLR2K"	"POLR2J"	"POLR2I"	"POLR2D"	"SF3B5"	"SF3B4"	"POLR2C"	"SF3B3"	"POLR2B"	"SF3B2"	"POLR2A"	"SF4"	"SF3B1"	"CD2BP2"	"PRPF8"	"NUDT21"	"TCEA1"	"SNRNP70"	"SUPT4H1"	"ERCC3"	"ERCC2"	"SSRP1"	"SF3A2"	"SF3A1"	"SF3A3"	"MNAT1"	"PAPOLA"	"HNRNPUL1"	"TCEB2"	"TCEB3"	"PHF5A"	"TCEB1"	"TXNL4A"																																																																																																																																																																																																																																																																																																								
"REACTOME_FORMATION_OF_A_POOL_OF_FREE_40S_SUBUNITS"	"http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_FORMATION_OF_A_POOL_OF_FREE_40S_SUBUNITS.html"	"RPL18"	"RPL17"	"RPL36A"	"RPL19"	"RPL14"	"RPL13"	"RPL15"	"RPLP2"	"RPS2"	"RPS3"	"EIF3CL"	"RPS3A"	"RPLP0"	"EIF1AX"	"RPLP1"	"RPL26L1"	"RPL10"	"FAU"	"RPL11"	"RPL12"	"RPS27A"	"RPL35A"	"RPS4X"	"RPS18"	"RPS19"	"RPL41"	"RPS16"	"RPS17"	"RPS14"	"RPS15"	"RPL3L"	"RPS12"	"RPS13"	"RPS4Y1"	"RPS10"	"RPS11"	"UBA52"	"RPL35"	"RPL27A"	"RPS15A"	"RPL36"	"RPL37"	"RPL38"	"RPL39"	"RPS25"	"EIF3C"	"EIF3D"	"RPS26"	"EIF3A"	"RPS27"	"RPL30"	"RPS28"	"EIF3B"	"RPL7"	"EIF3G"	"RPS29"	"RPL32"	"RPL6"	"EIF3H"	"RPL31"	"RPL9"	"RPL34"	"EIF3E"	"EIF3F"	"RPL8"	"EIF3K"	"RPL3"	"EIF3I"	"RPL5"	"RPL7A"	"RPL10A"	"EIF3J"	"RPL4"	"RPS20"	"RPS21"	"RPS23"	"RPS24"	"RPSA"	"RPL26"	"RPS9"	"RPL27"	"RPL24"	"RPL23A"	"RPS6"	"RPS5"	"RPS8"	"RPL28"	"RPS7"	"RPL29"	"RPL18A"	"RPL23"	"RPL13A"	"RPL22"	"RPL21"	"RPL37A"																																																																																																																																																																																																																																																																																																																																																																	
"REACTOME_FORMATION_OF_ATP_BY_CHEMIOSMOTIC_COUPLING"	"http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_FORMATION_OF_ATP_BY_CHEMIOSMOTIC_COUPLING.html"	"ATP5D"	"ATP5E"	"ATP5J2"	"ATP5B"	"ATP5F1"	"ATP5G1"	"ATP5C1"	"ATP5L"	"ATP5O"	"ATP5A1"	"ATP5I"	"ATP8"	"ATP5H"	"ATP6"	"ATP5J"																																																																																																																																																																																																																																																																																																																																																																																																																																																	
"REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE"	"http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE.html"	"A2M"	"F13A1"	"PF4"	"PF4V1"	"GP9"	"F13B"	"GP5"	"FGG"	"FGA"	"FGB"	"GP1BB"	"KLKB1"	"SERPINC1"	"GP1BA"	"F11"	"KNG1"	"F12"	"F10"	"F8"	"F9"	"SERPING1"	"F7"	"PROC"	"VWF"	"THBD"	"F5"	"C1QBP"	"F3"	"F2"	"TFPI"	"PRCP"	"PROS1"																																																																																																																																																																																																																																																																																																																																																																																																																																
"REACTOME_FORMATION_OF_PLATELET_PLUG"	"http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_FORMATION_OF_PLATELET_PLUG.html"	"F2RL2"	"GNA13"	"F2RL3"	"GNA14"	"A2M"	"POTEKP"	"GNA15"	"PDGFB"	"PDGFA"	"F13A1"	"GNA11"	"GNA12"	"TGFB3"	"TTN"	"MMRN1"	"TGFB1"	"GP9"	"VCL"	"TGFB2"	"GNG8"	"APP"	"GP5"	"APOA1"	"GP6"	"BRPF3"	"SERPINE1"	"PIK3CA"	"RAPGEF4"	"GNG2"	"GNG3"	"RAPGEF3"	"CFD"	"GNG4"	"GNG5"	"SYK"	"GNG7"	"PIK3CG"	"ACTN4"	"PIK3CB"	"F8"	"ACTN1"	"ACTN2"	"SERPING1"	"VEGFB"	"VEGFC"	"CD36"	"PPBP"	"F5"	"SERPINF2"	"F2"	"VEGFA"	"COL1A2"	"TUBA4A"	"COL1A1"	"ITGA2B"	"ALDOA"	"GNAI3"	"GNAI2"	"GRB2"	"GNAI1"	"CLU"	"ITGB3"	"ITGB1"	"SRC"	"TIMP1"	"CALU"	"PFN1"	"PTK2"	"DAGLA"	"FGG"	"FGA"	"FGB"	"ALB"	"P2RY1"	"ADRA2A"	"FCER1G"	"ADRA2C"	"ADRA2B"	"EGF"	"SRGN"	"FN1"	"VAV3"	"ITGA2"	"HGF"	"CD63"	"VAV2"	"VAV1"	"DAGLB"	"GAS6"	"GNGT1"	"PLA2G4A"	"LAMP2"	"GNGT2"	"P2RX1"	"PPIA"	"PLCG2"	"TBXA2R"	"RAP1A"	"HABP4"	"RAP1B"	"WDR1"	"PTPN1"	"TLN1"	"BCAR1"	"AKT1"	"PDPK1"	"MGLL"	"SERPINA1"	"CAP1"	"CSK"	"AKT3"	"AKT2"	"KNG1"	"PRKCA"	"STX4"	"LYN"	"PRKCG"	"STXBP3"	"FLNA"	"PRKCB"	"GNAQ"	"GNB2"	"GNB1"	"CFL1"	"GNB5"	"TMSB4X"	"GNB4"	"GNB3"	"PROS1"	"LCP2"	"PRKCZ"	"TF"	"GNG13"	"PF4"	"GNG11"	"GNG12"	"APBB1IP"	"DGKA"	"CD9"	"DGKB"	"RASGRP3"	"DGKE"	"GP1BB"	"DGKD"	"DGKG"	"SOS1"	"RASGRP2"	"LEFTY2"	"SCG3"	"HRG"	"GP1BA"	"PIK3R5"	"HSPA5"	"PIK3R6"	"THBS1"	"THBS2"	"FIGF"	"PIK3R1"	"THBS3"	"THBS4"	"SELP"	"DGKQ"	"PLEK"	"PSAP"	"DGKK"	"IGF1"	"DGKH"	"SPARC"	"DGKI"	"SOD1"	"ITPR3"	"ITPR1"	"PLG"	"ITPR2"	"P2RY12"	"VWF"	"FYN"	"MAPK14"	"GNG10"	"PECAM1"	"CALM3"	"DGKZ"	"CRK"	"CALM2"	"CALM1"	"F2R"																																																																																																																																																																																																																																																																						
"REACTOME_FORMATION_OF_THE_EARLY_ELONGATION_COMPLEX"	"http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_FORMATION_OF_THE_EARLY_ELONGATION_COMPLEX.html"	"POLR2H"	"NCBP2"	"POLR2G"	"NCBP1"	"POLR2F"	"POLR2E"	"POLR2L"	"POLR2K"	"POLR2J"	"POLR2I"	"TH1L"	"POLR2D"	"POLR2C"	"POLR2B"	"POLR2A"	"SUPT4H1"	"ERCC3"	"SUPT5H"	"ERCC2"	"CCNH"	"GTF2H4"	"GTF2H3"	"WHSC2"	"CDK7"	"GTF2H2"	"COBRA1"	"GTF2H1"	"MNAT1"	"GTF2F1"	"GTF2F2"	"RDBP"	"CTDP1"																																																																																																																																																																																																																																																																																																																																																																																																																																
"REACTOME_FORMATION_OF_THE_TERNARY_COMPLEX_AND_SUBSEQUENTLY_THE_43S_COMPLEX"	"http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_FORMATION_OF_THE_TERNARY_COMPLEX_AND_SUBSEQUENTLY_THE_43S_COMPLEX.html"	"RPS2"	"RPS3"	"EIF3CL"	"RPS3A"	"EIF1AX"	"FAU"	"RPS27A"	"EIF2S3"	"RPS4X"	"RPS18"	"RPS19"	"RPS16"	"RPS17"	"RPS14"	"EIF2S1"	"RPS15"	"EIF2S2"	"RPS12"	"RPS4Y1"	"RPS13"	"RPS10"	"RPS11"	"RPS15A"	"EIF3C"	"RPS25"	"RPS26"	"EIF3D"	"RPS27"	"EIF3A"	"EIF3B"	"RPS28"	"RPS29"	"EIF3G"	"EIF3H"	"EIF3E"	"EIF3F"	"EIF3K"	"EIF3I"	"RPS20"	"EIF3J"	"RPS21"	"RPS23"	"RPS24"	"RPSA"	"RPS9"	"RPS6"	"RPS5"	"RPS8"	"RPS7"																																																																																																																																																																																																																																																																																																																																																																																																															
"REACTOME_FORMATION_OF_TUBULIN_FOLDING_INTERMEDIATES_BY_CCT_TRIC"	"http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_FORMATION_OF_TUBULIN_FOLDING_INTERMEDIATES_BY_CCT_TRIC.html"	"TCP1"	"TUBB2B"	"TUBB2A"	"TUBB2C"	"CCT2"	"CCT3"	"CCT6A"	"TUBB4Q"	"CCT7"	"CCT5"	"CCT4"	"CCT8"	"TUBA3C"	"TUBA3D"	"TUBA4A"	"TUBB6"	"TUBB1"	"TUBA1A"	"TUBA1B"	"TUBA1C"	"TUBB3"	"TUBB4"																																																																																																																																																																																																																																																																																																																																																																																																																																										
"REACTOME_FRS2_MEDIATED_ACTIVATION"	"http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_FRS2_MEDIATED_ACTIVATION.html"	"HRAS"	"BRAF"	"MAP2K1"	"MAP2K2"	"YWHAB"	"RAF1"	"MAPK1"	"NRAS"	"KRAS"	"NTRK1"	"MAPK3"	"RAP1A"	"FRS2"	"CRK"	"RAPGEF1"	"NGF"																																																																																																																																																																																																																																																																																																																																																																																																																																																
"REACTOME_FURTHER_PLATELET_RELEASATE"	"http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_FURTHER_PLATELET_RELEASATE.html"	"TF"	"TLN1"	"POTEKP"	"PLEK"	"PSAP"	"TTN"	"SOD1"	"FLNA"	"CALU"	"VCL"	"PFN1"	"APOA1"	"BRPF3"	"PPIA"	"CFL1"	"SCG3"	"CALM3"	"TUBA4A"	"HABP4"	"CAP1"	"WDR1"	"HSPA5"	"CALM2"	"CALM1"																																																																																																																																																																																																																																																																																																																																																																																																																																								
"REACTOME_G_ALPHA_12_13_SIGNALLING_EVENTS"	"http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_G_ALPHA_12_13_SIGNALLING_EVENTS.html"	"GNA13"	"PREX1"	"GNA12"	"ITSN1"	"MCF2L"	"ARHGAP4"	"CDC42"	"TIAM2"	"TIAM1"	"RHOA"	"RHOB"	"PIK3CA"	"RHOC"	"RHOG"	"NET1"	"ARHGEF4"	"ARHGEF3"	"ARHGEF2"	"ARHGEF1"	"ROCK1"	"ARHGEF7"	"PLXNB1"	"ROCK2"	"ARHGEF6"	"ARHGEF18"	"ARHGEF16"	"ARHGEF17"	"ARHGEF9"	"ARHGEF12"	"ECT2"	"ARHGEF11"	"RASGRF2"	"RASGRF1"	"KALRN"	"FGD2"	"FGD1"	"AKAP13"	"PLEKHG2"	"RAC2"	"SOS1"	"SOS2"	"RAC1"	"PLEKHG5"	"PIK3R1"	"FGD3"	"FGD4"	"NGEF"	"OBSCN"	"VAV3"	"ABR"	"MCF2"	"TRIO"	"VAV2"	"VAV1"																																																																																																																																																																																																																																																																																																																																																																																																										
